Time,Date,Car_Count,Bike_Count,Bus_Count,Truck_Count,Total_Vehicles,Day_Of_Week,Traffic_Situation,Time_24Hr,Hour,PCU_Score,Heavy_Vehicle_Ratio,Car_Ratio,Is_Peak_Hour,Is_Weekend,Hour_Sin,Hour_Cos,Day_Part,Is_Severe_Rush_Hour,Bus_To_Car_Ratio,Heavy_Vehicle_PCU_Share,Congestion_Index,PCU_Lag_15Min,PCU_Rolling_1Hr_Avg
3:45:00 AM,28,10,2,0,31,43,Saturday,normal,03:45:00,3,104.0,0.7209,0.2326,0,1,0.7071,0.7071,Night,0,0.0,0.8942,0.62,105.0,98.75
4:00:00 AM,28,18,3,0,17,38,Saturday,normal,04:00:00,4,70.5,0.4474,0.4737,0,1,0.866,0.5,Night,0,0.0,0.7234,0.42,104.0,87.38
4:15:00 AM,28,97,22,4,18,141,Saturday,normal,04:15:00,4,174.0,0.156,0.6879,0,1,0.866,0.5,Night,0,0.0408,0.3793,1.04,70.5,113.38
4:30:00 AM,28,111,12,9,17,149,Saturday,normal,04:30:00,4,195.0,0.1745,0.745,0,1,0.866,0.5,Night,0,0.0804,0.4,1.16,174.0,135.88
4:45:00 AM,28,108,10,5,17,140,Saturday,normal,04:45:00,4,179.0,0.1571,0.7714,0,1,0.866,0.5,Night,0,0.0459,0.3687,1.07,195.0,154.62
5:00:00 AM,28,74,24,10,20,128,Saturday,normal,05:00:00,5,176.0,0.2344,0.5781,0,1,0.9659,0.2588,Morning,0,0.1333,0.5114,1.05,179.0,181.0
5:15:00 AM,28,114,4,8,20,146,Saturday,normal,05:15:00,5,200.0,0.1918,0.7808,0,1,0.9659,0.2588,Morning,0,0.0696,0.42,1.19,176.0,187.5
5:30:00 AM,28,91,16,5,11,123,Saturday,normal,05:30:00,5,147.0,0.1301,0.7398,0,1,0.9659,0.2588,Morning,0,0.0543,0.3265,0.88,200.0,175.5
5:45:00 AM,28,66,3,9,19,97,Saturday,normal,05:45:00,5,151.5,0.2887,0.6804,0,1,0.9659,0.2588,Morning,0,0.1343,0.5545,0.9,147.0,168.62
6:00:00 AM,28,104,32,23,5,164,Saturday,normal,06:00:00,6,204.0,0.1707,0.6341,1,1,1.0,0.0,Morning,0,0.219,0.4118,1.21,151.5,175.62
6:15:00 AM,28,128,18,31,3,180,Saturday,heavy,06:15:00,6,239.0,0.1889,0.7111,1,1,1.0,0.0,Morning,0,0.2403,0.4268,1.42,204.0,185.38
6:30:00 AM,28,127,24,27,0,178,Saturday,heavy,06:30:00,6,220.0,0.1517,0.7135,1,1,1.0,0.0,Morning,0,0.2109,0.3682,1.31,239.0,203.62
6:45:00 AM,28,130,31,22,0,183,Saturday,heavy,06:45:00,6,211.5,0.1202,0.7104,1,1,1.0,0.0,Morning,0,0.1679,0.3121,1.26,220.0,218.62
7:00:00 AM,28,108,13,38,1,160,Saturday,high,07:00:00,7,231.5,0.2438,0.675,1,1,0.9659,-0.2588,Morning,0,0.3486,0.5054,1.38,211.5,225.5
7:15:00 AM,28,116,22,37,2,177,Saturday,heavy,07:15:00,7,244.0,0.2203,0.6554,1,1,0.9659,-0.2588,Morning,0,0.3162,0.4795,1.45,231.5,226.75
7:30:00 AM,28,143,28,27,4,202,Saturday,heavy,07:30:00,7,250.0,0.1535,0.7079,1,1,0.9659,-0.2588,Morning,0,0.1875,0.372,1.49,244.0,234.25
7:45:00 AM,28,118,32,21,5,176,Saturday,heavy,07:45:00,7,212.0,0.1477,0.6705,1,1,0.9659,-0.2588,Morning,0,0.1765,0.3679,1.26,250.0,234.38
8:00:00 AM,28,121,35,32,0,188,Saturday,heavy,08:00:00,8,234.5,0.1702,0.6436,1,1,0.866,-0.5,Morning,1,0.2623,0.4094,1.4,212.0,235.12
8:15:00 AM,28,109,28,39,2,178,Saturday,heavy,08:15:00,8,246.0,0.2303,0.6124,1,1,0.866,-0.5,Morning,1,0.3545,0.5,1.46,234.5,235.62
8:30:00 AM,28,135,11,23,5,174,Saturday,heavy,08:30:00,8,224.5,0.1609,0.7759,1,1,0.866,-0.5,Morning,1,0.1691,0.3742,1.34,246.0,229.25
8:45:00 AM,28,100,30,29,2,161,Saturday,high,08:45:00,8,208.0,0.1925,0.6211,1,1,0.866,-0.5,Morning,1,0.2871,0.4471,1.24,224.5,228.25
9:00:00 AM,28,138,32,26,4,200,Saturday,heavy,09:00:00,9,244.0,0.15,0.69,0,1,0.7071,-0.7071,Morning,1,0.1871,0.3689,1.45,208.0,230.62
9:15:00 AM,28,29,9,21,23,82,Saturday,normal,09:15:00,9,165.5,0.5366,0.3537,0,1,0.7071,-0.7071,Morning,1,0.7,0.7976,0.99,244.0,210.5
9:30:00 AM,28,36,17,7,30,90,Saturday,normal,09:30:00,9,155.5,0.4111,0.4,0,1,0.7071,-0.7071,Morning,1,0.1892,0.7138,0.93,165.5,193.25
9:45:00 AM,28,42,9,37,28,116,Saturday,high,09:45:00,9,241.5,0.5603,0.3621,0,1,0.7071,-0.7071,Morning,1,0.8605,0.8075,1.44,155.5,201.62
10:00:00 AM,28,80,6,12,6,104,Saturday,low,10:00:00,10,137.0,0.1731,0.7692,0,1,0.5,-0.866,Morning,0,0.1481,0.3942,0.82,241.5,174.88
10:15:00 AM,28,37,21,28,6,92,Saturday,normal,10:15:00,10,149.5,0.3696,0.4022,0,1,0.5,-0.866,Morning,0,0.7368,0.6823,0.89,137.0,170.88
10:30:00 AM,28,44,17,27,30,118,Saturday,high,10:30:00,10,223.5,0.4831,0.3729,0,1,0.5,-0.866,Morning,0,0.6,0.7651,1.33,149.5,187.88
10:45:00 AM,28,25,12,13,5,55,Saturday,low,10:45:00,10,85.0,0.3273,0.4545,0,1,0.5,-0.866,Morning,0,0.5,0.6353,0.51,223.5,148.75
11:00:00 AM,28,36,9,9,30,84,Saturday,normal,11:00:00,11,157.5,0.4643,0.4286,0,1,0.2588,-0.9659,Morning,0,0.2432,0.7429,0.94,85.0,153.88
11:15:00 AM,28,63,7,10,29,109,Saturday,normal,11:15:00,11,183.5,0.3578,0.578,0,1,0.2588,-0.9659,Morning,0,0.1562,0.6376,1.09,157.5,162.38
11:30:00 AM,28,20,5,13,22,60,Saturday,normal,11:30:00,11,127.5,0.5833,0.3333,0,1,0.2588,-0.9659,Morning,0,0.619,0.8235,0.76,183.5,138.38
11:45:00 AM,28,53,8,6,23,90,Saturday,normal,11:45:00,11,144.0,0.3222,0.5889,0,1,0.2588,-0.9659,Morning,0,0.1111,0.6042,0.86,127.5,153.12
12:00:00 PM,28,41,7,5,26,79,Saturday,normal,12:00:00,12,137.5,0.3924,0.519,0,1,0.0,-1.0,Afternoon,0,0.119,0.6764,0.82,144.0,148.12
12:15:00 PM,28,36,9,13,29,87,Saturday,normal,12:15:00,12,166.5,0.4828,0.4138,0,1,0.0,-1.0,Afternoon,0,0.3514,0.7568,0.99,137.5,143.88
12:30:00 PM,28,65,10,8,22,105,Saturday,normal,12:30:00,12,160.0,0.2857,0.619,0,1,0.0,-1.0,Afternoon,0,0.1212,0.5625,0.95,166.5,152.0
12:45:00 PM,28,55,6,5,27,93,Saturday,normal,12:45:00,12,154.0,0.3441,0.5914,0,1,0.0,-1.0,Afternoon,0,0.0893,0.6234,0.92,160.0,154.5
1:00:00 PM,28,63,8,15,30,116,Saturday,high,13:00:00,13,202.0,0.3879,0.5431,0,1,-0.2588,-0.9659,Afternoon,0,0.2344,0.6683,1.2,154.0,170.62
1:15:00 PM,28,19,26,32,18,95,Saturday,normal,13:15:00,13,182.0,0.5263,0.2,0,1,-0.2588,-0.9659,Afternoon,0,1.6,0.8242,1.08,202.0,174.5
1:30:00 PM,28,84,11,11,9,115,Saturday,normal,13:30:00,13,149.5,0.1739,0.7304,0,1,-0.2588,-0.9659,Afternoon,0,0.1294,0.4013,0.89,182.0,171.88
1:45:00 PM,28,110,23,34,9,176,Saturday,heavy,13:45:00,13,250.5,0.2443,0.625,0,1,-0.2588,-0.9659,Afternoon,0,0.3063,0.515,1.49,149.5,196.0
2:00:00 PM,28,46,20,18,5,89,Saturday,normal,14:00:00,14,125.0,0.2584,0.5169,0,1,-0.5,-0.866,Afternoon,0,0.383,0.552,0.74,250.5,176.75
2:15:00 PM,28,67,12,10,20,109,Saturday,normal,14:15:00,14,163.0,0.2752,0.6147,0,1,-0.5,-0.866,Afternoon,0,0.1471,0.5521,0.97,125.0,172.0
2:30:00 PM,28,42,25,20,19,106,Saturday,normal,14:30:00,14,171.5,0.3679,0.3962,0,1,-0.5,-0.866,Afternoon,0,0.4651,0.6822,1.02,163.0,177.5
2:45:00 PM,28,87,17,18,6,128,Saturday,normal,14:45:00,14,167.5,0.1875,0.6797,0,1,-0.5,-0.866,Afternoon,0,0.2045,0.4299,1.0,171.5,156.75
3:00:00 PM,28,45,24,31,11,111,Saturday,normal,15:00:00,15,183.0,0.3784,0.4054,0,1,-0.7071,-0.7071,Afternoon,0,0.6739,0.6885,1.09,167.5,171.25
3:15:00 PM,28,80,26,35,6,147,Saturday,high,15:15:00,15,216.0,0.2789,0.5442,0,1,-0.7071,-0.7071,Afternoon,0,0.4321,0.5694,1.29,183.0,184.5
3:30:00 PM,28,83,18,6,15,122,Saturday,normal,15:30:00,15,155.0,0.1721,0.6803,0,1,-0.7071,-0.7071,Afternoon,0,0.0714,0.4065,0.92,216.0,180.38
3:45:00 PM,28,68,19,15,11,113,Saturday,normal,15:45:00,15,155.5,0.2301,0.6018,0,1,-0.7071,-0.7071,Afternoon,0,0.2174,0.5016,0.93,155.0,177.38
4:00:00 PM,28,101,37,48,9,195,Saturday,heavy,16:00:00,16,290.5,0.2923,0.5179,1,1,-0.866,-0.5,Afternoon,0,0.4706,0.5886,1.73,155.5,204.25
4:15:00 PM,28,149,32,29,10,220,Saturday,heavy,16:15:00,16,282.0,0.1773,0.6773,1,1,-0.866,-0.5,Afternoon,0,0.1933,0.4149,1.68,290.5,220.75
4:30:00 PM,28,136,21,33,9,199,Saturday,heavy,16:30:00,16,272.5,0.2111,0.6834,1,1,-0.866,-0.5,Afternoon,0,0.2409,0.4624,1.62,282.0,250.12
4:45:00 PM,28,105,20,23,7,155,Saturday,normal,16:45:00,16,205.0,0.1935,0.6774,1,1,-0.866,-0.5,Afternoon,0,0.217,0.439,1.22,272.5,262.5
5:00:00 PM,28,125,12,20,8,165,Saturday,normal,17:00:00,17,215.0,0.1697,0.7576,1,1,-0.9659,-0.2588,Evening,1,0.1587,0.3907,1.28,205.0,243.62
5:15:00 PM,28,125,14,26,5,170,Saturday,heavy,17:15:00,17,225.0,0.1824,0.7353,1,1,-0.9659,-0.2588,Evening,1,0.2063,0.4133,1.34,215.0,229.38
5:30:00 PM,28,118,28,23,8,177,Saturday,heavy,17:30:00,17,225.0,0.1751,0.6667,1,1,-0.9659,-0.2588,Evening,1,0.1933,0.4133,1.34,225.0,217.5
5:45:00 PM,28,114,32,45,6,197,Saturday,heavy,17:45:00,17,283.0,0.2589,0.5787,1,1,-0.9659,-0.2588,Evening,1,0.3913,0.5406,1.68,225.0,237.0
6:00:00 PM,28,123,37,46,8,214,Saturday,heavy,18:00:00,18,303.5,0.2523,0.5748,1,1,-1.0,-0.0,Evening,1,0.371,0.5338,1.81,283.0,259.12
6:15:00 PM,28,115,23,22,7,167,Saturday,normal,18:15:00,18,213.5,0.1737,0.6886,1,1,-1.0,-0.0,Evening,1,0.1897,0.4075,1.27,303.5,256.25
6:30:00 PM,28,111,25,35,10,181,Saturday,heavy,18:30:00,18,258.5,0.2486,0.6133,1,1,-1.0,-0.0,Evening,1,0.3125,0.5222,1.54,213.5,264.62
6:45:00 PM,28,66,8,11,9,94,Saturday,low,18:45:00,18,130.0,0.2128,0.7021,1,1,-1.0,-0.0,Evening,1,0.1642,0.4615,0.77,258.5,226.38
7:00:00 PM,28,103,12,17,23,155,Saturday,high,19:00:00,19,229.0,0.2581,0.6645,0,1,-0.9659,0.2588,Evening,1,0.1635,0.524,1.36,130.0,207.75
7:15:00 PM,28,94,14,14,24,146,Saturday,high,19:15:00,19,215.0,0.2603,0.6438,0,1,-0.9659,0.2588,Evening,1,0.1474,0.5302,1.28,229.0,208.12
7:30:00 PM,28,105,23,15,18,161,Saturday,normal,19:30:00,19,215.5,0.205,0.6522,0,1,-0.9659,0.2588,Evening,1,0.1415,0.4594,1.28,215.0,197.38
7:45:00 PM,28,53,22,14,35,124,Saturday,high,19:45:00,19,211.0,0.3952,0.4274,0,1,-0.9659,0.2588,Evening,1,0.2593,0.6967,1.26,215.5,217.62
8:00:00 PM,28,74,10,12,32,128,Saturday,high,20:00:00,20,211.0,0.3438,0.5781,0,1,-0.866,0.5,Evening,0,0.16,0.6256,1.26,211.0,213.12
8:15:00 PM,28,71,24,15,26,136,Saturday,high,20:15:00,20,206.0,0.3015,0.5221,0,1,-0.866,0.5,Evening,0,0.2083,0.5971,1.23,211.0,210.88
8:30:00 PM,28,61,21,15,32,129,Saturday,high,20:30:00,20,212.5,0.3643,0.4729,0,1,-0.866,0.5,Evening,0,0.2419,0.6635,1.27,206.0,210.12
8:45:00 PM,28,101,25,18,8,152,Saturday,normal,20:45:00,20,191.5,0.1711,0.6645,0,1,-0.866,0.5,Evening,0,0.1765,0.4073,1.14,212.5,205.25
9:00:00 PM,28,104,22,10,14,150,Saturday,normal,21:00:00,21,187.0,0.16,0.6933,0,1,-0.7071,0.7071,Evening,0,0.0952,0.385,1.11,191.5,199.25
9:15:00 PM,28,79,20,15,18,132,Saturday,normal,21:15:00,21,188.0,0.25,0.5985,0,1,-0.7071,0.7071,Evening,0,0.1875,0.5266,1.12,187.0,194.75
9:30:00 PM,28,70,20,11,14,115,Saturday,normal,21:30:00,21,155.0,0.2174,0.6087,0,1,-0.7071,0.7071,Evening,0,0.1549,0.4839,0.92,188.0,180.38
9:45:00 PM,28,74,16,14,34,138,Saturday,high,21:45:00,21,226.0,0.3478,0.5362,0,1,-0.7071,0.7071,Evening,0,0.1867,0.6372,1.35,155.0,189.0
10:00:00 PM,28,20,5,0,21,46,Saturday,normal,22:00:00,22,85.5,0.4565,0.4348,0,1,-0.5,0.866,Night,0,0.0,0.7368,0.51,226.0,163.62
10:15:00 PM,28,16,0,0,36,52,Saturday,normal,22:15:00,22,124.0,0.6923,0.3077,0,1,-0.5,0.866,Night,0,0.0,0.871,0.74,85.5,147.62
10:30:00 PM,28,14,3,0,20,37,Saturday,normal,22:30:00,22,75.5,0.5405,0.3784,0,1,-0.5,0.866,Night,0,0.0,0.7947,0.45,124.0,127.75
10:45:00 PM,28,14,1,1,30,46,Saturday,normal,22:45:00,22,107.5,0.6739,0.3043,0,1,-0.5,0.866,Night,0,0.0667,0.8651,0.64,75.5,98.12
11:00:00 PM,28,17,0,1,12,30,Saturday,low,23:00:00,23,56.0,0.4333,0.5667,0,1,-0.2588,0.9659,Night,0,0.0556,0.6964,0.33,107.5,90.75
11:15:00 PM,28,14,0,0,14,28,Saturday,normal,23:15:00,23,56.0,0.5,0.5,0,1,-0.2588,0.9659,Night,0,0.0,0.75,0.33,56.0,73.75
11:30:00 PM,28,18,5,0,40,63,Saturday,normal,23:30:00,23,140.5,0.6349,0.2857,0,1,-0.2588,0.9659,Night,0,0.0,0.8541,0.84,56.0,90.0
11:45:00 PM,28,17,2,0,18,37,Saturday,normal,23:45:00,23,72.0,0.4865,0.4595,0,1,-0.2588,0.9659,Night,0,0.0,0.75,0.43,140.5,81.12
12:00:00 AM,29,14,1,1,35,51,Sunday,normal,00:00:00,0,122.5,0.7059,0.2745,0,1,0.0,1.0,Night,0,0.0667,0.8816,0.73,122.5,122.5
12:15:00 AM,29,14,2,1,26,43,Sunday,normal,00:15:00,0,96.0,0.6279,0.3256,0,1,0.0,1.0,Night,0,0.0667,0.8437,0.57,122.5,109.25
12:30:00 AM,29,16,0,1,37,54,Sunday,normal,00:30:00,0,130.0,0.7037,0.2963,0,1,0.0,1.0,Night,0,0.0588,0.8769,0.77,96.0,116.17
12:45:00 AM,29,14,4,1,32,51,Sunday,normal,00:45:00,0,115.0,0.6471,0.2745,0,1,0.0,1.0,Night,0,0.0667,0.8609,0.68,130.0,115.88
1:00:00 AM,29,19,5,0,12,36,Sunday,low,01:00:00,1,57.5,0.3333,0.5278,0,1,0.2588,0.9659,Night,0,0.0,0.6261,0.34,115.0,99.62
1:15:00 AM,29,11,0,1,31,43,Sunday,normal,01:15:00,1,107.0,0.7442,0.2558,0,1,0.2588,0.9659,Night,0,0.0833,0.8972,0.64,57.5,102.38
1:30:00 AM,29,12,0,0,32,44,Sunday,normal,01:30:00,1,108.0,0.7273,0.2727,0,1,0.2588,0.9659,Night,0,0.0,0.8889,0.64,107.0,96.88
1:45:00 AM,29,12,3,0,32,47,Sunday,normal,01:45:00,1,109.5,0.6809,0.2553,0,1,0.2588,0.9659,Night,0,0.0,0.8767,0.65,108.0,95.5
2:00:00 AM,29,18,4,1,31,54,Sunday,normal,02:00:00,2,116.0,0.5926,0.3333,0,1,0.5,0.866,Night,0,0.0526,0.8276,0.69,109.5,110.12
2:15:00 AM,29,17,4,1,20,42,Sunday,normal,02:15:00,2,82.0,0.5,0.4048,0,1,0.5,0.866,Night,0,0.0556,0.7683,0.49,116.0,103.88
2:30:00 AM,29,17,0,0,22,39,Sunday,normal,02:30:00,2,83.0,0.5641,0.4359,0,1,0.5,0.866,Night,0,0.0,0.7952,0.49,82.0,97.62
2:45:00 AM,29,19,2,1,12,34,Sunday,low,02:45:00,2,59.0,0.3824,0.5588,0,1,0.5,0.866,Night,0,0.05,0.661,0.35,83.0,85.0
3:00:00 AM,29,18,2,1,19,40,Sunday,normal,03:00:00,3,79.0,0.5,0.45,0,1,0.7071,0.7071,Night,0,0.0526,0.7595,0.47,59.0,75.75
3:15:00 AM,29,19,5,0,26,50,Sunday,normal,03:15:00,3,99.5,0.52,0.38,0,1,0.7071,0.7071,Night,0,0.0,0.7839,0.59,79.0,80.12
3:30:00 AM,29,19,5,1,35,60,Sunday,normal,03:30:00,3,129.5,0.6,0.3167,0,1,0.7071,0.7071,Night,0,0.05,0.834,0.77,99.5,91.75
3:45:00 AM,29,18,0,0,20,38,Sunday,normal,03:45:00,3,78.0,0.5263,0.4737,0,1,0.7071,0.7071,Night,0,0.0,0.7692,0.46,129.5,96.5
4:00:00 AM,29,16,0,0,30,46,Sunday,normal,04:00:00,4,106.0,0.6522,0.3478,0,1,0.866,0.5,Night,0,0.0,0.8491,0.63,78.0,103.25
4:15:00 AM,29,114,30,9,7,160,Sunday,normal,04:15:00,4,177.0,0.1,0.7125,0,1,0.866,0.5,Night,0,0.0783,0.2712,1.05,106.0,122.62
4:30:00 AM,29,102,17,2,14,135,Sunday,normal,04:30:00,4,158.5,0.1185,0.7556,0,1,0.866,0.5,Night,0,0.0194,0.3028,0.94,177.0,129.88
4:45:00 AM,29,55,4,7,13,79,Sunday,normal,04:45:00,4,117.0,0.2532,0.6962,0,1,0.866,0.5,Night,0,0.125,0.5128,0.7,158.5,139.62
5:00:00 AM,29,82,2,4,14,102,Sunday,normal,05:00:00,5,137.0,0.1765,0.8039,0,1,0.9659,0.2588,Morning,0,0.0482,0.3942,0.82,117.0,147.38
5:15:00 AM,29,66,16,9,19,110,Sunday,normal,05:15:00,5,158.0,0.2545,0.6,0,1,0.9659,0.2588,Morning,0,0.1343,0.5316,0.94,137.0,142.62
5:30:00 AM,29,86,5,1,13,105,Sunday,normal,05:30:00,5,130.5,0.1333,0.819,0,1,0.9659,0.2588,Morning,0,0.0115,0.3218,0.78,158.0,135.62
5:45:00 AM,29,108,24,2,19,153,Sunday,normal,05:45:00,5,183.0,0.1373,0.7059,0,1,0.9659,0.2588,Morning,0,0.0183,0.3443,1.09,130.5,152.12
6:00:00 AM,29,112,30,26,0,168,Sunday,heavy,06:00:00,6,205.0,0.1548,0.6667,1,1,1.0,0.0,Morning,0,0.2301,0.3805,1.22,183.0,169.12
6:15:00 AM,29,147,31,46,0,224,Sunday,heavy,06:15:00,6,300.5,0.2054,0.6562,1,1,1.0,0.0,Morning,0,0.3108,0.4592,1.79,205.0,204.75
6:30:00 AM,29,116,20,40,2,178,Sunday,heavy,06:30:00,6,252.0,0.236,0.6517,1,1,1.0,0.0,Morning,0,0.3419,0.5,1.5,300.5,235.12
6:45:00 AM,29,138,13,21,5,177,Sunday,heavy,06:45:00,6,222.5,0.1469,0.7797,1,1,1.0,0.0,Morning,0,0.1511,0.3506,1.32,252.0,245.0
7:00:00 AM,29,132,25,40,2,199,Sunday,heavy,07:00:00,7,270.5,0.2111,0.6633,1,1,0.9659,-0.2588,Morning,0,0.3008,0.4658,1.61,222.5,261.38
7:15:00 AM,29,124,14,31,4,173,Sunday,heavy,07:15:00,7,236.0,0.2023,0.7168,1,1,0.9659,-0.2588,Morning,0,0.248,0.4449,1.41,270.5,245.25
7:30:00 AM,29,106,27,25,1,159,Sunday,normal,07:30:00,7,197.5,0.1635,0.6667,1,1,0.9659,-0.2588,Morning,0,0.2336,0.3949,1.18,236.0,231.62
7:45:00 AM,29,104,24,29,5,162,Sunday,high,07:45:00,7,218.0,0.2099,0.642,1,1,0.9659,-0.2588,Morning,0,0.2762,0.4679,1.3,197.5,230.5
8:00:00 AM,29,140,31,21,4,196,Sunday,heavy,08:00:00,8,230.5,0.1276,0.7143,1,1,0.866,-0.5,Morning,1,0.1489,0.3254,1.37,218.0,220.5
8:15:00 AM,29,121,35,37,3,196,Sunday,heavy,08:15:00,8,258.5,0.2041,0.6173,1,1,0.866,-0.5,Morning,1,0.3033,0.4642,1.54,230.5,226.12
8:30:00 AM,29,135,23,37,5,200,Sunday,heavy,08:30:00,8,272.5,0.21,0.675,1,1,0.866,-0.5,Morning,1,0.2721,0.4624,1.62,258.5,244.88
8:45:00 AM,29,149,20,30,5,204,Sunday,heavy,08:45:00,8,264.0,0.1716,0.7304,1,1,0.866,-0.5,Morning,1,0.2,0.3977,1.57,272.5,256.38
9:00:00 AM,29,117,14,39,0,170,Sunday,heavy,09:00:00,9,241.0,0.2294,0.6882,0,1,0.7071,-0.7071,Morning,1,0.3305,0.4855,1.43,264.0,259.0
9:15:00 AM,29,39,8,23,13,83,Sunday,normal,09:15:00,9,151.0,0.4337,0.4699,0,1,0.7071,-0.7071,Morning,1,0.575,0.7152,0.9,241.0,232.12
9:30:00 AM,29,40,14,18,21,93,Sunday,normal,09:30:00,9,164.0,0.4194,0.4301,0,1,0.7071,-0.7071,Morning,1,0.439,0.7134,0.98,151.0,205.0
9:45:00 AM,29,49,1,35,18,103,Sunday,normal,09:45:00,9,208.5,0.5146,0.4757,0,1,0.7071,-0.7071,Morning,1,0.7,0.7626,1.24,164.0,191.12
10:00:00 AM,29,38,12,35,25,110,Sunday,normal,10:00:00,10,224.0,0.5455,0.3455,0,1,0.5,-0.866,Morning,0,0.8974,0.8036,1.33,208.5,186.88
10:15:00 AM,29,26,15,25,6,72,Sunday,normal,10:15:00,10,126.5,0.4306,0.3611,0,1,0.5,-0.866,Morning,0,0.9259,0.7352,0.75,224.0,180.75
10:30:00 AM,29,93,14,10,25,142,Sunday,high,10:30:00,10,205.0,0.2465,0.6549,0,1,0.5,-0.866,Morning,0,0.1064,0.5122,1.22,126.5,191.0
10:45:00 AM,29,54,24,37,20,135,Sunday,high,10:45:00,10,237.0,0.4222,0.4,0,1,0.5,-0.866,Morning,0,0.6727,0.7215,1.41,205.0,198.12
11:00:00 AM,29,32,6,10,23,71,Sunday,normal,11:00:00,11,134.0,0.4648,0.4507,0,1,0.2588,-0.9659,Morning,0,0.303,0.7388,0.8,237.0,175.62
11:15:00 AM,29,43,7,12,23,85,Sunday,normal,11:15:00,11,151.5,0.4118,0.5059,0,1,0.2588,-0.9659,Morning,0,0.2727,0.6931,0.9,134.0,181.88
11:30:00 AM,29,23,6,15,20,64,Sunday,normal,11:30:00,11,131.0,0.5469,0.3594,0,1,0.2588,-0.9659,Morning,0,0.625,0.8015,0.78,151.5,163.38
11:45:00 AM,29,26,5,8,25,64,Sunday,normal,11:45:00,11,127.5,0.5156,0.4062,0,1,0.2588,-0.9659,Morning,0,0.2963,0.7765,0.76,131.0,136.0
12:00:00 PM,29,55,7,8,27,97,Sunday,normal,12:00:00,12,163.5,0.3608,0.567,0,1,0.0,-1.0,Afternoon,0,0.1429,0.6422,0.97,127.5,143.38
12:15:00 PM,29,70,10,8,25,113,Sunday,high,12:15:00,12,174.0,0.292,0.6195,0,1,0.0,-1.0,Afternoon,0,0.1127,0.569,1.04,163.5,149.0
12:30:00 PM,29,66,10,3,29,108,Sunday,normal,12:30:00,12,167.0,0.2963,0.6111,0,1,0.0,-1.0,Afternoon,0,0.0448,0.5749,0.99,174.0,158.0
12:45:00 PM,29,66,7,15,26,114,Sunday,high,12:45:00,12,192.5,0.3596,0.5789,0,1,0.0,-1.0,Afternoon,0,0.2239,0.639,1.15,167.0,174.25
1:00:00 PM,29,46,6,7,21,80,Sunday,normal,13:00:00,13,133.0,0.35,0.575,0,1,-0.2588,-0.9659,Afternoon,0,0.1489,0.6316,0.79,192.5,166.62
1:15:00 PM,29,47,26,6,20,99,Sunday,normal,13:15:00,13,138.0,0.2626,0.4747,0,1,-0.2588,-0.9659,Afternoon,0,0.125,0.5652,0.82,133.0,157.62
1:30:00 PM,29,75,20,7,11,113,Sunday,normal,13:30:00,13,139.0,0.1593,0.6637,0,1,-0.2588,-0.9659,Afternoon,0,0.0921,0.3885,0.83,138.0,150.62
1:45:00 PM,29,76,29,15,19,139,Sunday,normal,13:45:00,13,192.5,0.2446,0.5468,0,1,-0.2588,-0.9659,Afternoon,0,0.1948,0.5299,1.15,139.0,150.62
2:00:00 PM,29,56,14,38,12,120,Sunday,high,14:00:00,14,213.0,0.4167,0.4667,0,1,-0.5,-0.866,Afternoon,0,0.6667,0.7042,1.27,192.5,170.62
2:15:00 PM,29,19,26,36,17,98,Sunday,normal,14:15:00,14,191.0,0.5408,0.1939,0,1,-0.5,-0.866,Afternoon,0,1.8,0.8325,1.14,213.0,183.88
2:30:00 PM,29,29,18,10,9,66,Sunday,low,14:30:00,14,95.0,0.2879,0.4394,0,1,-0.5,-0.866,Afternoon,0,0.3333,0.6,0.57,191.0,172.88
2:45:00 PM,29,15,12,18,15,60,Sunday,normal,14:45:00,14,120.0,0.55,0.25,0,1,-0.5,-0.866,Afternoon,0,1.125,0.825,0.71,95.0,154.75
3:00:00 PM,29,53,27,27,17,124,Sunday,high,15:00:00,15,198.5,0.3548,0.4274,0,1,-0.7071,-0.7071,Afternoon,0,0.5,0.665,1.18,120.0,151.12
3:15:00 PM,29,95,22,28,9,154,Sunday,high,15:15:00,15,217.0,0.2403,0.6169,0,1,-0.7071,-0.7071,Afternoon,0,0.2917,0.5115,1.29,198.5,157.62
3:30:00 PM,29,27,27,32,10,96,Sunday,normal,15:30:00,15,166.5,0.4375,0.2812,0,1,-0.7071,-0.7071,Afternoon,0,1.1429,0.7568,0.99,217.0,175.5
3:45:00 PM,29,68,28,31,15,142,Sunday,high,15:45:00,15,220.0,0.3239,0.4789,0,1,-0.7071,-0.7071,Afternoon,0,0.4493,0.6273,1.31,166.5,200.5
4:00:00 PM,29,120,14,25,8,167,Sunday,normal,16:00:00,16,226.0,0.1976,0.7186,1,1,-0.866,-0.5,Afternoon,0,0.2066,0.4381,1.35,220.0,207.38
4:15:00 PM,29,144,28,24,8,204,Sunday,heavy,16:15:00,16,254.0,0.1569,0.7059,1,1,-0.866,-0.5,Afternoon,0,0.1655,0.378,1.51,226.0,216.62
4:30:00 PM,29,112,31,43,8,194,Sunday,heavy,16:30:00,16,280.5,0.2629,0.5773,1,1,-0.866,-0.5,Afternoon,0,0.3805,0.5455,1.67,254.0,245.12
